  6  12  0.2800  60.000  0.0280  2.630e+04  5.700e+02 Barreau:1983ht 
  6  12  0.2800  60.000  0.0330  3.191e+04  6.500e+02 Barreau:1983ht 
  6  12  0.2800  60.000  0.0380  3.442e+04  7.100e+02 Barreau:1983ht 
  6  12  0.2800  60.000  0.0430  3.616e+04  7.400e+02 Barreau:1983ht 
  6  12  0.2800  60.000  0.0480  3.810e+04  7.900e+02 Barreau:1983ht 
  6  12  0.2800  60.000  0.0530  3.815e+04  8.100e+02 Barreau:1983ht 
  6  12  0.2800  60.000  0.0580  3.676e+04  8.100e+02 Barreau:1983ht 
  6  12  0.2800  60.000  0.0630  3.467e+04  8.000e+02 Barreau:1983ht 
  6  12  0.2800  60.000  0.0680  3.168e+04  7.800e+02 Barreau:1983ht 
  6  12  0.2800  60.000  0.0730  2.841e+04  7.400e+02 Barreau:1983ht 
  6  12  0.2800  60.000  0.0780  2.483e+04  7.000e+02 Barreau:1983ht 
  6  12  0.2800  60.000  0.0830  2.136e+04  6.600e+02 Barreau:1983ht 
  6  12  0.2800  60.000  0.0880  1.846e+04  6.300e+02 Barreau:1983ht 
  6  12  0.2800  60.000  0.0930  1.556e+04  5.900e+02 Barreau:1983ht 
  6  12  0.2800  60.000  0.0980  1.346e+04  5.700e+02 Barreau:1983ht 
  6  12  0.2800  60.000  0.1030  1.132e+04  5.500e+02 Barreau:1983ht 
  6  12  0.2800  60.000  0.1080  1.014e+04  5.500e+02 Barreau:1983ht 
  6  12  0.2800  60.000  0.1130  8.640e+03  5.400e+02 Barreau:1983ht 
  6  12  0.2800  60.000  0.1180  7.660e+03  5.400e+02 Barreau:1983ht 
  6  12  0.2800  60.000  0.1230  6.490e+03  5.400e+02 Barreau:1983ht 
  6  12  0.2800  60.000  0.1280  5.840e+03  5.500e+02 Barreau:1983ht 
  6  12  0.2800  60.000  0.1330  5.370e+03  5.700e+02 Barreau:1983ht 
  6  12  0.2800  60.000  0.1380  4.930e+03  6.000e+02 Barreau:1983ht 
  6  12  0.3200  36.000  0.0130  2.841e+05  1.780e+04 Barreau:1983ht 
  6  12  0.3200  36.000  0.0180  1.542e+05  1.179e+04 Barreau:1983ht 
  6  12  0.3200  36.000  0.0220  1.871e+05  1.197e+04 Barreau:1983ht 
  6  12  0.3200  36.000  0.0280  2.602e+05  1.381e+04 Barreau:1983ht 
  6  12  0.3200  36.000  0.0330  2.277e+05  1.239e+04 Barreau:1983ht 
  6  12  0.3200  36.000  0.0370  2.043e+05  1.144e+04 Barreau:1983ht 
  6  12  0.3200  36.000  0.0430  1.880e+05  1.077e+04 Barreau:1983ht 
  6  12  0.3200  36.000  0.0480  1.759e+05  1.027e+04 Barreau:1983ht 
  6  12  0.3200  36.000  0.0520  1.517e+05  9.410e+03 Barreau:1983ht 
  6  12  0.3200  36.000  0.0580  1.337e+05  8.770e+03 Barreau:1983ht 
  6  12  0.3200  36.000  0.0620  1.075e+05  7.860e+03 Barreau:1983ht 
  6  12  0.3200  36.000  0.0680  9.144e+04  7.270e+03 Barreau:1983ht 
  6  12  0.3200  36.000  0.0720  7.875e+04  6.800e+03 Barreau:1983ht 
  6  12  0.3200  36.000  0.0770  6.185e+04  6.190e+03 Barreau:1983ht 
  6  12  0.3200  36.000  0.0830  5.152e+04  5.810e+03 Barreau:1983ht 
  6  12  0.3200  36.000  0.0870  4.388e+04  5.520e+03 Barreau:1983ht 
  6  12  0.3200  36.000  0.0920  3.275e+04  4.790e+03 Barreau:1983ht 
  6  12  0.3200  60.000  0.0030  4.690e+03  1.600e+02 Barreau:1983ht 
  6  12  0.3200  60.000  0.0080  3.021e+04  7.800e+02 Barreau:1983ht 
  6  12  0.3200  60.000  0.0130  2.329e+04  4.300e+02 Barreau:1983ht 
  6  12  0.3200  60.000  0.0180  1.633e+04  3.200e+02 Barreau:1983ht 
  6  12  0.3200  60.000  0.0230  1.866e+04  3.600e+02 Barreau:1983ht 
  6  12  0.3200  60.000  0.0280  1.766e+04  3.500e+02 Barreau:1983ht 
  6  12  0.3200  60.000  0.0330  2.077e+04  4.000e+02 Barreau:1983ht 
  6  12  0.3200  60.000  0.0380  2.138e+04  4.100e+02 Barreau:1983ht 
  6  12  0.3200  60.000  0.0430  2.330e+04  4.400e+02 Barreau:1983ht 
  6  12  0.3200  60.000  0.0480  2.474e+04  4.700e+02 Barreau:1983ht 
  6  12  0.3200  60.000  0.0530  2.583e+04  4.900e+02 Barreau:1983ht 
  6  12  0.3200  60.000  0.0580  2.626e+04  5.100e+02 Barreau:1983ht 
  6  12  0.3200  60.000  0.0630  2.637e+04  5.300e+02 Barreau:1983ht 
  6  12  0.3200  60.000  0.0680  2.596e+04  5.400e+02 Barreau:1983ht 
  6  12  0.3200  60.000  0.0730  2.481e+04  5.400e+02 Barreau:1983ht 
  6  12  0.3200  60.000  0.0780  2.232e+04  5.100e+02 Barreau:1983ht 
  6  12  0.3200  60.000  0.0830  2.046e+04  4.900e+02 Barreau:1983ht 
  6  12  0.3200  60.000  0.0880  1.814e+04  4.600e+02 Barreau:1983ht 
  6  12  0.3200  60.000  0.0930  1.596e+04  4.400e+02 Barreau:1983ht 
  6  12  0.3200  60.000  0.0980  1.421e+04  4.200e+02 Barreau:1983ht 
  6  12  0.3200  60.000  0.1030  1.222e+04  4.000e+02 Barreau:1983ht 
  6  12  0.3200  60.000  0.1080  1.073e+04  3.800e+02 Barreau:1983ht 
  6  12  0.3200  60.000  0.1130  9.320e+03  3.700e+02 Barreau:1983ht 
  6  12  0.3200  60.000  0.1180  8.150e+03  3.500e+02 Barreau:1983ht 
  6  12  0.3200  60.000  0.1230  7.140e+03  3.400e+02 Barreau:1983ht 
  6  12  0.3200  60.000  0.1280  6.180e+03  3.300e+02 Barreau:1983ht 
  6  12  0.3200  60.000  0.1330  5.680e+03  3.200e+02 Barreau:1983ht 
  6  12  0.3200  60.000  0.1380  5.260e+03  3.200e+02 Barreau:1983ht 
  6  12  0.3200  60.000  0.1430  4.600e+03  3.200e+02 Barreau:1983ht 
  6  12  0.3200  60.000  0.1480  4.180e+03  3.300e+02 Barreau:1983ht 
  6  12  0.3200  60.000  0.1530  3.810e+03  3.400e+02 Barreau:1983ht 
  6  12  0.3200  60.000  0.1580  3.390e+03  3.500e+02 Barreau:1983ht 
  6  12  0.3200  60.000  0.1630  3.050e+03  3.600e+02 Barreau:1983ht 
  6  12  0.3200  60.000  0.1680  2.860e+03  3.900e+02 Barreau:1983ht 
  6  12  0.3610  60.000  0.0030  2.000e+02  8.000e+01 Barreau:1983ht 
  6  12  0.3610  60.000  0.0080  8.010e+03  2.700e+02 Barreau:1983ht 
  6  12  0.3610  60.000  0.0130  8.530e+03  2.100e+02 Barreau:1983ht 
  6  12  0.3610  60.000  0.0180  8.810e+03  1.600e+02 Barreau:1983ht 
  6  12  0.3610  60.000  0.0230  9.200e+03  1.900e+02 Barreau:1983ht 
  6  12  0.3610  60.000  0.0280  9.240e+03  1.700e+02 Barreau:1983ht 
  6  12  0.3610  60.000  0.0330  1.060e+04  1.900e+02 Barreau:1983ht 
  6  12  0.3610  60.000  0.0380  1.188e+04  2.100e+02 Barreau:1983ht 
  6  12  0.3610  60.000  0.0430  1.323e+04  2.300e+02 Barreau:1983ht 
  6  12  0.3610  60.000  0.0480  1.469e+04  2.600e+02 Barreau:1983ht 
  6  12  0.3610  60.000  0.0530  1.602e+04  2.800e+02 Barreau:1983ht 
  6  12  0.3610  60.000  0.0580  1.733e+04  3.000e+02 Barreau:1983ht 
  6  12  0.3610  60.000  0.0630  1.828e+04  3.200e+02 Barreau:1983ht 
  6  12  0.3610  60.000  0.0680  1.905e+04  3.300e+02 Barreau:1983ht 
  6  12  0.3610  60.000  0.0730  1.933e+04  3.500e+02 Barreau:1983ht 
  6  12  0.3610  60.000  0.0780  1.940e+04  3.600e+02 Barreau:1983ht 
  6  12  0.3610  60.000  0.0830  1.891e+04  3.600e+02 Barreau:1983ht 
  6  12  0.3610  60.000  0.0880  1.798e+04  3.500e+02 Barreau:1983ht 
  6  12  0.3610  60.000  0.0930  1.718e+04  3.400e+02 Barreau:1983ht 
  6  12  0.3610  60.000  0.0980  1.576e+04  3.300e+02 Barreau:1983ht 
  6  12  0.3610  60.000  0.1030  1.445e+04  3.200e+02 Barreau:1983ht 
  6  12  0.3610  60.000  0.1080  1.291e+04  3.000e+02 Barreau:1983ht 
  6  12  0.3610  60.000  0.1130  1.167e+04  2.900e+02 Barreau:1983ht 
  6  12  0.3610  60.000  0.1180  1.025e+04  2.700e+02 Barreau:1983ht 
  6  12  0.3610  60.000  0.1230  9.050e+03  2.500e+02 Barreau:1983ht 
  6  12  0.3610  60.000  0.1280  8.070e+03  2.400e+02 Barreau:1983ht 
  6  12  0.3610  60.000  0.1330  7.050e+03  2.300e+02 Barreau:1983ht 
  6  12  0.3610  60.000  0.1380  6.350e+03  2.200e+02 Barreau:1983ht 
  6  12  0.3610  60.000  0.1430  5.560e+03  2.100e+02 Barreau:1983ht 
  6  12  0.3610  60.000  0.1480  5.020e+03  2.100e+02 Barreau:1983ht 
  6  12  0.3610  60.000  0.1530  4.670e+03  2.100e+02 Barreau:1983ht 
  6  12  0.3610  60.000  0.1580  4.230e+03  2.000e+02 Barreau:1983ht 
  6  12  0.3610  60.000  0.1630  3.810e+03  2.000e+02 Barreau:1983ht 
  6  12  0.3610  60.000  0.1680  3.710e+03  2.100e+02 Barreau:1983ht 
  6  12  0.3610  60.000  0.1730  3.420e+03  2.100e+02 Barreau:1983ht 
  6  12  0.3610  60.000  0.1780  3.330e+03  2.200e+02 Barreau:1983ht 
  6  12  0.3610  60.000  0.1830  3.200e+03  2.300e+02 Barreau:1983ht 
  6  12  0.3610  60.000  0.1880  3.180e+03  2.500e+02 Barreau:1983ht 
  6  12  0.3610  60.000  0.1930  3.220e+03  2.600e+02 Barreau:1983ht 
  6  12  0.3610  60.000  0.1980  3.240e+03  2.800e+02 Barreau:1983ht 
  6  12  0.3610  60.000  0.2030  3.330e+03  3.000e+02 Barreau:1983ht 
  6  12  0.3610  60.000  0.2080  3.400e+03  3.300e+02 Barreau:1983ht 
  6  12  0.3610  60.000  0.2130  3.590e+03  3.600e+02 Barreau:1983ht 
  6  12  0.3610  60.000  0.2180  3.870e+03  3.900e+02 Barreau:1983ht 
  6  12  0.3610  60.000  0.2230  4.060e+03  4.300e+02 Barreau:1983ht 
  6  12  0.3610  60.000  0.2280  4.290e+03  4.800e+02 Barreau:1983ht 
  6  12  0.4000  36.000  0.0130  1.810e+05  7.550e+03 Barreau:1983ht 
  6  12  0.4000  36.000  0.0180  1.245e+05  5.700e+03 Barreau:1983ht 
  6  12  0.4000  36.000  0.0220  1.109e+05  5.260e+03 Barreau:1983ht 
  6  12  0.4000  36.000  0.0280  1.257e+05  5.650e+03 Barreau:1983ht 
  6  12  0.4000  36.000  0.0330  1.379e+05  5.990e+03 Barreau:1983ht 
  6  12  0.4000  36.000  0.0370  1.398e+05  6.060e+03 Barreau:1983ht 
  6  12  0.4000  36.000  0.0430  1.324e+05  5.870e+03 Barreau:1983ht 
  6  12  0.4000  36.000  0.0480  1.342e+05  5.510e+03 Barreau:1983ht 
  6  12  0.4000  36.000  0.0520  1.299e+05  5.400e+03 Barreau:1983ht 
  6  12  0.4000  36.000  0.0580  1.229e+05  5.190e+03 Barreau:1983ht 
  6  12  0.4000  36.000  0.0620  1.154e+05  4.980e+03 Barreau:1983ht 
  6  12  0.4000  36.000  0.0680  9.658e+04  4.440e+03 Barreau:1983ht 
  6  12  0.4000  36.000  0.0720  8.912e+04  4.220e+03 Barreau:1983ht 
  6  12  0.4000  36.000  0.0770  7.723e+04  3.850e+03 Barreau:1983ht 
  6  12  0.4000  36.000  0.0830  6.334e+04  3.430e+03 Barreau:1983ht 
  6  12  0.4000  36.000  0.0870  5.666e+04  3.210e+03 Barreau:1983ht 
  6  12  0.4000  36.000  0.0920  4.849e+04  2.950e+03 Barreau:1983ht 
  6  12  0.4000  36.000  0.0980  4.130e+04  2.720e+03 Barreau:1983ht 
  6  12  0.4000  36.000  0.1020  3.403e+04  2.490e+03 Barreau:1983ht 
  6  12  0.4000  36.000  0.1070  3.036e+04  2.370e+03 Barreau:1983ht 
  6  12  0.4000  36.000  0.1130  2.406e+04  2.170e+03 Barreau:1983ht 
  6  12  0.4000  36.000  0.1170  2.181e+04  1.970e+03 Barreau:1983ht 
  6  12  0.4000  36.000  0.1220  1.959e+04  2.060e+03 Barreau:1983ht 
  6  12  0.4000  36.000  0.1280  1.640e+04  1.960e+03 Barreau:1983ht 
  6  12  0.4000  36.000  0.1330  1.570e+04  1.960e+03 Barreau:1983ht 
  6  12  0.4000  36.000  0.1380  1.326e+04  1.900e+03 Barreau:1983ht 
  6  12  0.4000  36.000  0.1420  1.245e+04  1.900e+03 Barreau:1983ht 
  6  12  0.4000  36.000  0.1470  1.353e+04  1.960e+03 Barreau:1983ht 
  6  12  0.4000  36.000  0.1520  1.187e+04  1.940e+03 Barreau:1983ht 
  6  12  0.4000  36.000  0.1580  1.020e+04  1.920e+03 Barreau:1983ht 
  6  12  0.4010  60.000  0.0090  1.050e+03  4.000e+01 Barreau:1983ht 
  6  12  0.4010  60.000  0.0130  4.440e+03  1.000e+02 Barreau:1983ht 
  6  12  0.4010  60.000  0.0180  4.710e+03  1.000e+02 Barreau:1983ht 
  6  12  0.4010  60.000  0.0240  4.200e+03  9.000e+01 Barreau:1983ht 
  6  12  0.4010  60.000  0.0290  6.150e+03  1.200e+02 Barreau:1983ht 
  6  12  0.4010  60.000  0.0340  5.830e+03  1.100e+02 Barreau:1983ht 
  6  12  0.4010  60.000  0.0380  6.940e+03  1.300e+02 Barreau:1983ht 
  6  12  0.4010  60.000  0.0430  7.880e+03  1.400e+02 Barreau:1983ht 
  6  12  0.4010  60.000  0.0490  8.910e+03  1.600e+02 Barreau:1983ht 
  6  12  0.4010  60.000  0.0530  1.017e+04  1.800e+02 Barreau:1983ht 
  6  12  0.4010  60.000  0.0590  1.098e+04  1.900e+02 Barreau:1983ht 
  6  12  0.4010  60.000  0.0640  1.198e+04  2.000e+02 Barreau:1983ht 
  6  12  0.4010  60.000  0.0690  1.294e+04  2.200e+02 Barreau:1983ht 
  6  12  0.4010  60.000  0.0730  1.359e+04  2.400e+02 Barreau:1983ht 
  6  12  0.4010  60.000  0.0790  1.368e+04  2.500e+02 Barreau:1983ht 
  6  12  0.4010  60.000  0.0840  1.426e+04  2.700e+02 Barreau:1983ht 
  6  12  0.4010  60.000  0.0880  1.461e+04  2.700e+02 Barreau:1983ht 
  6  12  0.4010  60.000  0.0930  1.430e+04  2.700e+02 Barreau:1983ht 
  6  12  0.4010  60.000  0.0990  1.383e+04  2.800e+02 Barreau:1983ht 
  6  12  0.4010  60.000  0.1030  1.342e+04  2.800e+02 Barreau:1983ht 
  6  12  0.4010  60.000  0.1080  1.254e+04  2.700e+02 Barreau:1983ht 
  6  12  0.4010  60.000  0.1140  1.205e+04  2.600e+02 Barreau:1983ht 
  6  12  0.4010  60.000  0.1180  1.114e+04  2.400e+02 Barreau:1983ht 
  6  12  0.4010  60.000  0.1230  1.035e+04  2.300e+02 Barreau:1983ht 
  6  12  0.4010  60.000  0.1290  9.110e+03  2.200e+02 Barreau:1983ht 
  6  12  0.4010  60.000  0.1340  8.280e+03  2.100e+02 Barreau:1983ht 
  6  12  0.4010  60.000  0.1390  7.530e+03  2.000e+02 Barreau:1983ht 
  6  12  0.4010  60.000  0.1430  6.800e+03  1.900e+02 Barreau:1983ht 
  6  12  0.4010  60.000  0.1480  6.270e+03  1.800e+02 Barreau:1983ht 
  6  12  0.4010  60.000  0.1530  5.640e+03  1.700e+02 Barreau:1983ht 
  6  12  0.4010  60.000  0.1590  5.140e+03  1.600e+02 Barreau:1983ht 
  6  12  0.4010  60.000  0.1640  4.740e+03  1.600e+02 Barreau:1983ht 
  6  12  0.4010  60.000  0.1690  4.410e+03  1.500e+02 Barreau:1983ht 
  6  12  0.4010  60.000  0.1730  4.150e+03  1.500e+02 Barreau:1983ht 
  6  12  0.4010  60.000  0.1780  3.840e+03  1.500e+02 Barreau:1983ht 
  6  12  0.4010  60.000  0.1830  3.690e+03  1.500e+02 Barreau:1983ht 
  6  12  0.4010  60.000  0.1890  3.520e+03  1.500e+02 Barreau:1983ht 
  6  12  0.4010  60.000  0.1940  3.450e+03  1.500e+02 Barreau:1983ht 
  6  12  0.4010  60.000  0.1990  3.430e+03  1.500e+02 Barreau:1983ht 
  6  12  0.4010  60.000  0.2030  3.450e+03  1.600e+02 Barreau:1983ht 
  6  12  0.4010  60.000  0.2080  3.420e+03  1.700e+02 Barreau:1983ht 
  6  12  0.4010  60.000  0.2130  3.490e+03  1.800e+02 Barreau:1983ht 
  6  12  0.4010  60.000  0.2180  3.650e+03  1.900e+02 Barreau:1983ht 
  6  12  0.4010  60.000  0.2240  3.770e+03  2.100e+02 Barreau:1983ht 
  6  12  0.4010  60.000  0.2290  3.880e+03  2.200e+02 Barreau:1983ht 
  6  12  0.4010  60.000  0.2340  4.040e+03  2.400e+02 Barreau:1983ht 
  6  12  0.4010  60.000  0.2380  4.230e+03  2.600e+02 Barreau:1983ht 
  6  12  0.4010  60.000  0.2430  4.420e+03  2.800e+02 Barreau:1983ht 
  6  12  0.4010  60.000  0.2480  4.570e+03  3.100e+02 Barreau:1983ht 
  6  12  0.4010  60.000  0.2540  4.780e+03  3.400e+02 Barreau:1983ht 
  6  12  0.4010  60.000  0.2590  5.080e+03  3.700e+02 Barreau:1983ht 
  6  12  0.4010  60.000  0.2640  5.170e+03  4.100e+02 Barreau:1983ht 
  6  12  0.4010  60.000  0.2690  5.110e+03  4.400e+02 Barreau:1983ht 
  6  12  0.4400  60.000  0.0070  8.300e+02  3.000e+01 Barreau:1983ht 
  6  12  0.4400  60.000  0.0130  1.210e+03  4.000e+01 Barreau:1983ht 
  6  12  0.4400  60.000  0.0180  1.320e+03  3.000e+01 Barreau:1983ht 
  6  12  0.4400  60.000  0.0220  1.770e+03  3.000e+01 Barreau:1983ht 
  6  12  0.4400  60.000  0.0280  2.960e+03  5.000e+01 Barreau:1983ht 
  6  12  0.4400  60.000  0.0330  3.140e+03  6.000e+01 Barreau:1983ht 
  6  12  0.4400  60.000  0.0370  3.640e+03  6.000e+01 Barreau:1983ht 
  6  12  0.4400  60.000  0.0430  4.360e+03  7.000e+01 Barreau:1983ht 
  6  12  0.4400  60.000  0.0480  4.940e+03  8.000e+01 Barreau:1983ht 
  6  12  0.4400  60.000  0.0520  5.800e+03  9.000e+01 Barreau:1983ht 
  6  12  0.4400  60.000  0.0580  6.530e+03  1.000e+02 Barreau:1983ht 
  6  12  0.4400  60.000  0.0620  7.440e+03  1.200e+02 Barreau:1983ht 
  6  12  0.4400  60.000  0.0680  8.090e+03  1.300e+02 Barreau:1983ht 
  6  12  0.4400  60.000  0.0720  8.920e+03  1.400e+02 Barreau:1983ht 
  6  12  0.4400  60.000  0.0770  9.470e+03  1.500e+02 Barreau:1983ht 
  6  12  0.4400  60.000  0.0830  9.950e+03  1.600e+02 Barreau:1983ht 
  6  12  0.4400  60.000  0.0870  1.026e+04  1.700e+02 Barreau:1983ht 
  6  12  0.4400  60.000  0.0920  1.076e+04  1.800e+02 Barreau:1983ht 
  6  12  0.4400  60.000  0.0980  1.092e+04  1.900e+02 Barreau:1983ht 
  6  12  0.4400  60.000  0.1020  1.123e+04  2.000e+02 Barreau:1983ht 
  6  12  0.4400  60.000  0.1070  1.107e+04  2.000e+02 Barreau:1983ht 
  6  12  0.4400  60.000  0.1130  1.081e+04  2.000e+02 Barreau:1983ht 
  6  12  0.4400  60.000  0.1170  1.059e+04  2.000e+02 Barreau:1983ht 
  6  12  0.4400  60.000  0.1220  1.017e+04  2.100e+02 Barreau:1983ht 
  6  12  0.4400  60.000  0.1280  9.640e+03  2.000e+02 Barreau:1983ht 
  6  12  0.4400  60.000  0.1330  8.810e+03  2.000e+02 Barreau:1983ht 
  6  12  0.4400  60.000  0.1380  8.380e+03  2.000e+02 Barreau:1983ht 
  6  12  0.4400  60.000  0.1420  7.560e+03  1.900e+02 Barreau:1983ht 
  6  12  0.4400  60.000  0.1470  7.010e+03  1.800e+02 Barreau:1983ht 
  6  12  0.4400  60.000  0.1520  6.290e+03  1.600e+02 Barreau:1983ht 
  6  12  0.4400  60.000  0.1580  5.290e+03  1.500e+02 Barreau:1983ht 
  6  12  0.4400  60.000  0.1630  5.360e+03  2.000e+02 Barreau:1983ht 
  6  12  0.4400  60.000  0.1680  4.730e+03  1.500e+02 Barreau:1983ht 
  6  12  0.4400  60.000  0.1720  4.410e+03  1.300e+02 Barreau:1983ht 
  6  12  0.4400  60.000  0.1770  3.900e+03  1.300e+02 Barreau:1983ht 
  6  12  0.4400  60.000  0.1820  3.550e+03  1.200e+02 Barreau:1983ht 
  6  12  0.4400  60.000  0.1880  3.550e+03  1.200e+02 Barreau:1983ht 
  6  12  0.4400  60.000  0.1930  3.250e+03  1.100e+02 Barreau:1983ht 
  6  12  0.4400  60.000  0.1980  3.380e+03  1.100e+02 Barreau:1983ht 
  6  12  0.4400  60.000  0.2030  3.280e+03  1.100e+02 Barreau:1983ht 
  6  12  0.4400  60.000  0.2070  3.160e+03  1.100e+02 Barreau:1983ht 
  6  12  0.4400  60.000  0.2120  3.200e+03  1.100e+02 Barreau:1983ht 
  6  12  0.4400  60.000  0.2170  3.230e+03  1.200e+02 Barreau:1983ht 
  6  12  0.4400  60.000  0.2230  3.250e+03  1.200e+02 Barreau:1983ht 
